Id,ItemId,BidGold,BidSilver,BuyoutGold,BuyoutSilver,Quantity,TimeLeft,Rand,Seed,FirstTimeSeenYear,FirstTimeSeenMonth,FirstTimeSeenDay,FirstTimeSeenHour,TimesSeen,ItemName,Quality,Level,RequiredLevel,ItemClass,ItemSubClass,PurchasePriceGold,PurchasePriceSilver,SellPriceGold,SellPriceSilver,MaxCount,IsEquippable,IsStackable
1424057504,4766,3,68,3,87,1,LONG,,,2021,9,19,3,13,Feral Blade,Uncommon,13,8,Weapon,Sword,0,24,0,4,0,True,False
1424203679,3575,73,96,77,85,17,VERY_LONG,,,2021,9,19,4,18,Iron Bar,Common,30,0,Trade Goods,Metal & Stone,0,8,0,2,0,False,True
1424750020,6522,3,75,3,95,5,VERY_LONG,,,2021,9,19,12,10,Deviate Fish,Common,15,0,Consumable,Food & Drink,0,0,0,0,0,False,True
1424750094,6522,3,75,3,95,5,VERY_LONG,,,2021,9,19,12,10,Deviate Fish,Common,15,0,Consumable,Food & Drink,0,0,0,0,0,False,True
1424754480,3860,38,75,40,79,20,LONG,,,2021,9,19,12,3,Mithril Bar,Common,40,0,Trade Goods,Metal & Stone,0,16,0,4,0,False,True
1424780906,2456,0,6,0,7,1,VERY_LONG,,,2021,9,19,13,9,Minor Rejuvenation Potion,Common,15,5,Consumable,Potion,0,0,0,0,0,False,True
1424791698,6662,1,78,1,87,1,VERY_LONG,,,2021,9,19,13,9,Elixir of Giant Growth,Common,18,8,Consumable,Elixir,0,3,0,0,0,False,True
1424795671,2836,1,77,1,87,20,LONG,,,2021,9,19,13,4,Coarse Stone,Common,15,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1424796530,2835,0,8,0,8,3,LONG,,,2021,9,19,13,6,Rough Stone,Common,5,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1424819139,3197,2,49,2,49,1,LONG,523,1276386816,2021,9,19,14,8,Stonecutter Claymore,Uncommon,35,30,Weapon,Sword,4,64,0,92,0,True,False
1424831936,2455,0,0,0,0,1,LONG,,,2021,9,19,14,8,Minor Mana Potion,Common,15,5,Consumable,Potion,0,0,0,0,0,False,True
1424840357,3864,0,17,0,18,1,LONG,,,2021,9,19,14,7,Citrine,Uncommon,40,0,Gem,Simple,0,32,0,8,0,False,True
1424853926,774,0,3,0,5,2,VERY_LONG,,,2021,9,19,14,8,Malachite,Uncommon,7,0,Gem,Simple,0,0,0,0,0,False,True
1424856369,4422,0,50,0,52,1,LONG,,,2021,9,19,14,8,Scroll of Stamina III,Common,45,35,Consumable,Scroll,0,4,0,1,0,False,True
1424862000,7067,1,5,1,5,1,VERY_LONG,,,2021,9,19,14,4,Elemental Earth,Common,25,0,Trade Goods,Elemental,0,16,0,4,0,False,True
1424870436,7067,0,96,1,2,1,LONG,,,2021,9,19,14,3,Elemental Earth,Common,25,0,Trade Goods,Elemental,0,16,0,4,0,False,True
1424745668,4306,0,44,0,44,20,VERY_LONG,,,2021,9,19,12,4,Silk Cloth,Common,30,0,Trade Goods,Cloth,0,6,0,1,0,False,True
1424872129,2592,9,3,9,50,20,VERY_LONG,,,2021,9,19,14,3,Wool Cloth,Common,15,0,Trade Goods,Cloth,0,1,0,0,0,False,True
1424975590,2775,10,99,13,99,11,VERY_LONG,,,2021,9,19,16,6,Silver Ore,Uncommon,10,0,Trade Goods,Metal & Stone,0,3,0,0,0,False,True
1424983565,6303,0,4,0,4,1,LONG,,,2021,9,19,16,6,Raw Slitherskin Mackerel,Common,5,1,Trade Goods,Meat,0,0,0,0,0,False,True
1425005704,6037,0,24,0,24,1,VERY_LONG,,,2021,9,19,16,6,Truesilver Bar,Uncommon,50,0,Trade Goods,Metal & Stone,0,50,0,12,0,False,True
1425022704,2841,0,62,0,72,1,LONG,,,2021,9,19,16,5,Bronze Bar,Common,20,0,Trade Goods,Metal & Stone,0,2,0,0,0,False,True
1425024610,2244,30,77,31,79,1,VERY_LONG,,,2021,9,19,16,6,Krol Blade,Epic,56,51,Weapon,Sword,25,92,5,18,0,True,False
1425033308,6370,1,6,1,24,1,LONG,,,2021,9,19,16,6,Blackmouth Oil,Common,15,0,Trade Goods,Other,0,0,0,0,0,False,True
1425052224,3823,1,1,1,15,1,VERY_LONG,,,2021,9,19,16,6,Lesser Invisibility Potion,Common,33,23,Consumable,Potion,0,4,0,1,0,False,True
1425212284,2770,0,38,0,38,1,LONG,,,2021,9,19,18,2,Copper Ore,Common,10,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1424948033,3928,0,4,0,5,1,VERY_LONG,,,2021,9,19,15,7,Superior Healing Potion,Common,45,35,Consumable,Potion,0,10,0,2,0,False,True
1425078516,6421,3,66,3,85,1,VERY_LONG,,,2021,9,19,17,5,Glyphed Belt,Uncommon,38,33,Armor,Leather,1,15,0,23,0,True,False
1425135106,2447,0,1,0,1,3,LONG,,,2021,9,19,17,5,Peacebloom,Common,5,0,Trade Goods,Herb,0,0,0,0,0,False,True
1425168234,3823,4,94,4,99,5,VERY_LONG,,,2021,9,19,18,4,Lesser Invisibility Potion,Common,33,23,Consumable,Potion,0,4,0,1,0,False,True
1425199536,3576,0,84,0,99,1,LONG,,,2021,9,19,18,4,Tin Bar,Common,20,0,Trade Goods,Metal & Stone,0,1,0,0,0,False,True
1425214046,3726,0,47,0,49,2,LONG,,,2021,9,19,18,4,Big Bear Steak,Common,25,15,Consumable,Food & Drink,0,5,0,1,0,False,True
1425304517,5635,0,1,0,1,1,LONG,,,2021,9,19,19,3,Sharp Claw,Common,15,0,Trade Goods,Other,0,1,0,0,0,False,True
1425316111,4346,0,4,0,4,1,VERY_LONG,,,2021,9,19,19,3,Pattern: Heavy Woolen Cloak,Uncommon,20,0,Recipe,Tailoring,0,4,0,1,0,False,False
1425323720,2449,0,0,0,0,1,VERY_LONG,,,2021,9,19,19,3,Earthroot,Common,5,0,Trade Goods,Herb,0,0,0,0,0,False,True
1425332730,6540,1,6,1,14,1,VERY_LONG,1013,1757714176,2021,9,19,19,3,Willow Pants,Uncommon,18,13,Armor,Cloth,0,21,0,4,0,True,False
1425351938,7279,0,9,0,10,1,VERY_LONG,,,2021,9,19,19,3,Small Leather Ammo Pouch,Common,5,1,Quiver,Ammo Pouch,0,1,0,0,0,True,False
1425373156,4398,3,66,3,85,1,LONG,,,2021,9,19,19,3,Large Seaforium Charge,Common,40,0,Trade Goods,Explosives,0,36,0,9,0,False,True
1425397602,3012,0,91,0,95,1,LONG,,,2021,9,19,20,2,Scroll of Agility,Common,20,10,Consumable,Scroll,0,2,0,0,0,False,True
1419216047,4800,42,46,42,46,1,SHORT,,,2021,9,18,22,3,Mighty Chain Pants,Uncommon,23,18,Armor,Mail,0,61,0,12,0,True,False
1419776557,2997,10,0,10,0,10,LONG,,,2021,9,18,22,6,Bolt of Woolen Cloth,Common,25,0,Trade Goods,Cloth,0,4,0,1,0,False,True
1421529240,4721,1,24,1,25,1,MEDIUM,,,2021,9,18,22,3,Insignia Mantle,Uncommon,35,30,Armor,Leather,1,40,0,28,0,True,False
1422567271,6657,1,73,1,73,1,SHORT,,,2021,9,18,22,3,Savory Deviate Delight,Common,18,0,Consumable,Food & Drink,0,0,0,0,0,False,True
1423122226,3857,0,38,0,38,1,VERY_LONG,,,2021,9,18,22,3,Coal,Common,30,0,Trade Goods,Metal & Stone,0,5,0,1,0,False,True
1423610899,4564,0,23,0,32,1,LONG,925,2128188416,2021,9,18,23,7,Spiked Club,Uncommon,13,8,Weapon,Mace,0,30,0,6,0,True,False
1424019901,4701,0,38,0,41,1,LONG,,,2021,9,19,2,4,Inscribed Cloak,Uncommon,16,11,Armor,Cloth,0,12,0,2,0,True,False
1419214411,6068,3,3,3,3,1,SHORT,,,2021,9,18,22,3,Recipe: Shadow Oil,Common,33,0,Recipe,Alchemy,0,15,0,3,0,False,False
1424482786,2592,0,38,0,40,1,VERY_LONG,,,2021,9,19,7,3,Wool Cloth,Common,15,0,Trade Goods,Cloth,0,1,0,0,0,False,True
1424568187,4338,2,79,2,79,20,LONG,,,2021,9,19,8,3,Mageweave Cloth,Common,40,0,Trade Goods,Cloth,0,10,0,2,0,False,True
1424577821,6037,4,20,4,20,15,VERY_LONG,,,2021,9,19,9,2,Truesilver Bar,Uncommon,50,0,Trade Goods,Metal & Stone,0,50,0,12,0,False,True
1424619631,3858,27,73,29,19,20,LONG,,,2021,9,19,9,5,Mithril Ore,Common,40,0,Trade Goods,Metal & Stone,0,10,0,2,0,False,True
1424947738,2835,0,49,0,51,20,LONG,,,2021,9,19,15,4,Rough Stone,Common,5,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1425106972,2459,14,74,14,74,5,LONG,,,2021,9,19,17,2,Swiftness Potion,Common,15,5,Consumable,Potion,0,1,0,0,0,False,True
1425219925,4306,0,26,0,32,6,VERY_LONG,,,2021,9,19,18,3,Silk Cloth,Common,30,0,Trade Goods,Cloth,0,6,0,1,0,False,True
1424963469,6657,21,27,22,39,20,LONG,,,2021,9,19,16,5,Savory Deviate Delight,Common,18,0,Consumable,Food & Drink,0,0,0,0,0,False,True
1425298903,5503,12,0,12,0,10,VERY_LONG,,,2021,9,19,19,2,Clam Meat,Common,14,0,Trade Goods,Meat,0,0,0,0,0,False,True
1425335552,2592,6,0,6,0,20,VERY_LONG,,,2021,9,19,19,2,Wool Cloth,Common,15,0,Trade Goods,Cloth,0,1,0,0,0,False,True
1425398354,4296,1,86,1,96,1,LONG,,,2021,9,19,20,2,Pattern: Dark Leather Shoulders,Uncommon,28,0,Recipe,Leatherworking,0,21,0,5,0,False,False
1425400126,6330,0,59,0,75,1,VERY_LONG,,,2021,9,19,20,2,Recipe: Bristle Whisker Catfish,Common,25,0,Recipe,Cooking,0,12,0,3,0,False,False
1424211730,4339,11,40,12,0,10,VERY_LONG,,,2021,9,19,4,18,Bolt of Mageweave,Common,45,0,Trade Goods,Cloth,0,50,0,12,0,False,True
1424223403,3821,0,14,0,14,1,LONG,,,2021,9,19,4,14,Goldthorn,Common,34,0,Trade Goods,Herb,0,6,0,1,0,False,True
1424225101,1710,2,42,2,54,5,LONG,,,2021,9,19,4,14,Greater Healing Potion,Common,31,21,Consumable,Potion,0,5,0,1,0,False,True
1424253759,2770,0,42,0,45,1,VERY_LONG,,,2021,9,19,5,9,Copper Ore,Common,10,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1424176349,4625,0,86,0,90,1,VERY_LONG,,,2021,9,19,4,3,Firebloom,Common,41,0,Trade Goods,Herb,0,10,0,2,0,False,True
1424263280,6889,0,20,0,21,1,VERY_LONG,,,2021,9,19,5,4,Small Egg,Common,5,0,Trade Goods,Meat,0,0,0,0,0,False,True
1424265007,7076,1,96,1,97,1,LONG,,,2021,9,19,5,14,Essence of Earth,Uncommon,55,0,Trade Goods,Elemental,0,16,0,4,0,False,True
1424269672,3283,0,95,1,0,1,LONG,,,2021,9,19,5,14,Battle Chain Tunic,Uncommon,13,8,Armor,Mail,0,14,0,2,0,True,False
1424242443,3858,1,77,1,77,1,LONG,,,2021,9,19,4,3,Mithril Ore,Common,40,0,Trade Goods,Metal & Stone,0,10,0,2,0,False,True
1424255749,2318,0,2,0,2,1,VERY_LONG,,,2021,9,19,5,3,Light Leather,Common,10,0,Trade Goods,Leather,0,0,0,0,0,False,True
1424256174,2318,0,2,0,2,1,VERY_LONG,,,2021,9,19,5,3,Light Leather,Common,10,0,Trade Goods,Leather,0,0,0,0,0,False,True
1424033733,2319,1,96,2,0,20,LONG,,,2021,9,19,2,6,Medium Leather,Common,20,0,Trade Goods,Leather,0,2,0,0,0,False,True
1424219253,4234,0,21,0,21,1,VERY_LONG,,,2021,9,19,4,4,Heavy Leather,Common,30,0,Trade Goods,Leather,0,6,0,1,0,False,True
1424349973,4304,0,29,0,29,2,LONG,,,2021,9,19,6,2,Thick Leather,Common,40,0,Trade Goods,Leather,0,12,0,3,0,False,True
1424370571,2313,0,13,0,13,1,VERY_LONG,,,2021,9,19,6,16,Medium Armor Kit,Common,15,5,Consumable,Item Enhancement,0,8,0,2,0,False,True
1424380900,6470,0,6,0,6,1,VERY_LONG,,,2021,9,19,6,16,Deviate Scale,Common,1,0,Trade Goods,Leather,0,0,0,0,0,False,True
1424445315,5637,0,3,0,4,1,VERY_LONG,,,2021,9,19,7,15,Large Fang,Common,30,0,Trade Goods,Other,0,3,0,0,0,False,True
1424516611,2452,11,71,13,1,7,VERY_LONG,,,2021,9,19,8,10,Swiftthistle,Common,15,0,Trade Goods,Herb,0,0,0,0,0,False,True
1424521168,6338,0,49,0,49,1,VERY_LONG,,,2021,9,19,8,14,Silver Rod,Common,20,0,Trade Goods,Enchanting,0,5,0,1,0,False,False
1424522137,6359,1,92,1,92,14,LONG,,,2021,9,19,8,14,Firefin Snapper,Common,25,0,Trade Goods,Other,0,0,0,0,0,False,True
1424543543,4364,0,46,0,46,1,VERY_LONG,,,2021,9,19,8,14,Coarse Blasting Powder,Common,15,0,Trade Goods,Parts,0,0,0,0,0,False,True
1424545533,3823,1,23,1,23,1,LONG,,,2021,9,19,8,14,Lesser Invisibility Potion,Common,33,23,Consumable,Potion,0,4,0,1,0,False,True
1424545771,5011,7,23,7,61,1,LONG,,,2021,9,19,8,8,Welken Ring,Uncommon,40,35,Armor,Miscellaneous,0,76,0,19,0,True,False
1424572872,6587,53,99,59,99,1,VERY_LONG,596,1279995136,2021,9,19,8,14,Scouting Trousers,Uncommon,24,19,Armor,Leather,0,57,0,11,0,True,False
1424573187,3358,0,5,0,5,1,VERY_LONG,,,2021,9,19,8,10,Khadgar's Whisker,Common,37,0,Trade Goods,Herb,0,7,0,1,0,False,True
1424578255,6289,0,7,0,7,5,VERY_LONG,,,2021,9,19,9,13,Raw Longjaw Mud Snapper,Common,15,5,Trade Goods,Meat,0,0,0,0,0,False,True
1424578584,3820,0,46,0,46,1,VERY_LONG,,,2021,9,19,9,13,Stranglekelp,Common,20,0,Trade Goods,Herb,0,4,0,1,0,False,True
1424587077,6358,0,32,0,32,1,VERY_LONG,,,2021,9,19,9,9,Oily Blackmouth,Common,15,0,Trade Goods,Other,0,0,0,0,0,False,True
1424593301,4310,1,37,1,44,1,VERY_LONG,,,2021,9,19,9,13,Heavy Woolen Gloves,Uncommon,17,12,Armor,Cloth,0,9,0,1,0,True,False
1424630979,3291,0,40,0,58,1,VERY_LONG,,,2021,9,19,10,11,Ancestral Woollies,Uncommon,13,8,Armor,Cloth,0,10,0,2,0,True,False
1424638705,5075,0,0,0,0,1,VERY_LONG,,,2021,9,19,10,12,Blood Shard,Common,1,0,Quest,Quest,0,1,0,0,0,False,True
1424638722,5075,0,0,0,0,1,VERY_LONG,,,2021,9,19,10,12,Blood Shard,Common,1,0,Quest,Quest,0,1,0,0,0,False,True
1424638841,5075,0,0,0,0,1,VERY_LONG,,,2021,9,19,10,12,Blood Shard,Common,1,0,Quest,Quest,0,1,0,0,0,False,True
1424643260,7069,3,57,3,75,1,VERY_LONG,,,2021,9,19,10,12,Elemental Air,Common,25,0,Trade Goods,Elemental,0,16,0,4,0,False,True
1424655597,4338,0,28,0,28,2,LONG,,,2021,9,19,10,7,Mageweave Cloth,Common,40,0,Trade Goods,Cloth,0,10,0,2,0,False,True
1424662082,5498,0,8,0,8,1,VERY_LONG,,,2021,9,19,10,12,Small Lustrous Pearl,Uncommon,15,0,Gem,Simple,0,8,0,2,0,False,True
1424668389,3823,1,22,1,23,1,VERY_LONG,,,2021,9,19,10,9,Lesser Invisibility Potion,Common,33,23,Consumable,Potion,0,4,0,1,0,False,True
1424574225,2836,1,97,1,97,20,LONG,,,2021,9,19,8,5,Coarse Stone,Common,15,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1424514725,2840,6,83,7,19,10,LONG,,,2021,9,19,8,5,Copper Bar,Common,10,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1424687962,4234,0,4,0,6,2,VERY_LONG,,,2021,9,19,11,4,Heavy Leather,Common,30,0,Trade Goods,Leather,0,6,0,1,0,False,True
1424702684,2776,14,50,15,0,20,VERY_LONG,,,2021,9,19,11,11,Gold Ore,Uncommon,25,0,Trade Goods,Metal & Stone,0,20,0,5,0,False,True
1424605583,2770,1,56,1,64,5,LONG,,,2021,9,19,9,4,Copper Ore,Common,10,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1424713836,6037,0,23,0,25,1,LONG,,,2021,9,19,12,10,Truesilver Bar,Uncommon,50,0,Trade Goods,Metal & Stone,0,50,0,12,0,False,True
1424658053,3358,0,75,0,79,16,LONG,,,2021,9,19,10,4,Khadgar's Whisker,Common,37,0,Trade Goods,Herb,0,7,0,1,0,False,True
1424723018,2589,0,3,0,0,20,VERY_LONG,,,2021,9,19,12,10,Linen Cloth,Common,5,0,Trade Goods,Cloth,0,0,0,0,0,False,True
1424729633,4338,0,66,0,69,7,LONG,,,2021,9,19,12,4,Mageweave Cloth,Common,40,0,Trade Goods,Cloth,0,10,0,2,0,False,True
1424730398,3824,19,79,19,79,2,LONG,,,2021,9,19,12,5,Shadow Oil,Common,34,24,Consumable,Other,0,6,0,1,0,False,True
1424749832,6522,3,75,3,95,5,VERY_LONG,,,2021,9,19,12,10,Deviate Fish,Common,15,0,Consumable,Food & Drink,0,0,0,0,0,False,True
1424750052,6522,3,75,3,95,5,VERY_LONG,,,2021,9,19,12,10,Deviate Fish,Common,15,0,Consumable,Food & Drink,0,0,0,0,0,False,True
1424752228,6149,2,12,2,14,5,VERY_LONG,,,2021,9,19,12,10,Greater Mana Potion,Common,41,31,Consumable,Potion,0,4,0,1,0,False,True
1424752509,6522,7,50,7,90,10,VERY_LONG,,,2021,9,19,12,10,Deviate Fish,Common,15,0,Consumable,Food & Drink,0,0,0,0,0,False,True
1424766425,5498,0,20,0,20,2,VERY_LONG,,,2021,9,19,13,9,Small Lustrous Pearl,Uncommon,15,0,Gem,Simple,0,8,0,2,0,False,True
1424772469,3864,0,18,0,19,1,VERY_LONG,,,2021,9,19,13,8,Citrine,Uncommon,40,0,Gem,Simple,0,32,0,8,0,False,True
1424772851,774,0,5,0,5,2,VERY_LONG,,,2021,9,19,13,9,Malachite,Uncommon,7,0,Gem,Simple,0,0,0,0,0,False,True
1424818495,2840,0,62,0,66,1,LONG,,,2021,9,19,14,3,Copper Bar,Common,10,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1424818724,774,0,2,0,2,1,LONG,,,2021,9,19,14,5,Malachite,Uncommon,7,0,Gem,Simple,0,0,0,0,0,False,True
1424826272,2289,0,99,0,99,1,LONG,,,2021,9,19,14,8,Scroll of Strength II,Common,35,25,Consumable,Scroll,0,3,0,0,0,False,True
1424831798,2838,3,75,3,95,20,VERY_LONG,,,2021,9,19,14,5,Heavy Stone,Common,25,0,Trade Goods,Metal & Stone,0,2,0,0,0,False,True
1425358220,6267,0,50,0,50,1,VERY_LONG,754,455839744,2021,9,19,19,3,Disciple's Pants,Uncommon,12,7,Armor,Cloth,0,7,0,1,0,True,False
1425066011,929,0,40,0,42,5,VERY_LONG,,,2021,9,19,17,5,Healing Potion,Common,22,12,Consumable,Potion,0,3,0,0,0,False,True
1425457280,1529,0,32,0,32,1,VERY_LONG,,,2021,9,19,20,2,Jade,Uncommon,35,0,Gem,Simple,0,28,0,7,0,False,True
1425460817,2996,0,49,0,52,10,VERY_LONG,,,2021,9,19,20,2,Bolt of Linen Cloth,Common,10,0,Trade Goods,Cloth,0,1,0,0,0,False,True
1425462542,3859,17,85,18,80,20,LONG,,,2021,9,19,20,2,Steel Bar,Common,35,0,Trade Goods,Metal & Stone,0,2,0,0,0,False,True
1425470745,4470,2,87,4,29,10,VERY_LONG,,,2021,9,19,20,2,Simple Wood,Common,5,0,Trade Goods,Other,0,0,0,0,0,False,True
1425470797,4470,2,87,4,29,10,VERY_LONG,,,2021,9,19,20,2,Simple Wood,Common,5,0,Trade Goods,Other,0,0,0,0,0,False,True
1423219843,3820,1,43,1,43,3,VERY_LONG,,,2021,9,18,22,3,Stranglekelp,Common,20,0,Trade Goods,Herb,0,4,0,1,0,False,True
1422218725,4304,0,13,0,13,1,VERY_LONG,,,2021,9,18,22,1,Thick Leather,Common,40,0,Trade Goods,Leather,0,12,0,3,0,False,True
1422680269,4304,0,29,0,29,2,VERY_LONG,,,2021,9,18,22,1,Thick Leather,Common,40,0,Trade Goods,Leather,0,12,0,3,0,False,True
1423044669,2835,0,23,0,23,20,VERY_LONG,,,2021,9,18,22,1,Rough Stone,Common,5,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1423348895,2840,0,26,0,26,1,VERY_LONG,,,2021,9,18,22,1,Copper Bar,Common,10,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1423359326,4234,1,5,1,5,2,VERY_LONG,,,2021,9,18,22,1,Heavy Leather,Common,30,0,Trade Goods,Leather,0,6,0,1,0,False,True
1422929995,1206,4,20,4,20,1,VERY_LONG,,,2021,9,18,22,1,Moss Agate,Uncommon,25,0,Gem,Simple,0,16,0,4,0,False,True
1423362831,2841,30,80,30,80,20,LONG,,,2021,9,18,22,1,Bronze Bar,Common,20,0,Trade Goods,Metal & Stone,0,2,0,0,0,False,True
1423337950,2841,1,55,1,55,1,LONG,,,2021,9,18,22,1,Bronze Bar,Common,20,0,Trade Goods,Metal & Stone,0,2,0,0,0,False,True
1423441165,811,30,9,38,99,1,VERY_LONG,,,2021,9,18,22,3,Axe of the Deep Woods,Epic,57,52,Weapon,Axe,27,6,5,41,0,True,False
1423409876,2319,1,83,1,83,20,VERY_LONG,,,2021,9,18,22,2,Medium Leather,Common,20,0,Trade Goods,Leather,0,2,0,0,0,False,True
1423505381,4234,19,30,19,30,20,VERY_LONG,,,2021,9,18,22,2,Heavy Leather,Common,30,0,Trade Goods,Leather,0,6,0,1,0,False,True
1423166830,4234,1,4,1,4,1,VERY_LONG,,,2021,9,18,22,2,Heavy Leather,Common,30,0,Trade Goods,Leather,0,6,0,1,0,False,True
1423571265,2838,2,8,2,20,10,LONG,,,2021,9,18,22,3,Heavy Stone,Common,25,0,Trade Goods,Metal & Stone,0,2,0,0,0,False,True
1423490007,2770,3,89,3,89,20,LONG,,,2021,9,18,22,2,Copper Ore,Common,10,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1423308667,4306,0,42,0,42,20,LONG,,,2021,9,18,22,2,Silk Cloth,Common,30,0,Trade Goods,Cloth,0,6,0,1,0,False,True
1422979637,2771,1,36,1,36,4,VERY_LONG,,,2021,9,18,22,2,Tin Ore,Common,20,0,Trade Goods,Metal & Stone,0,1,0,0,0,False,True
1423596441,2592,6,79,6,79,20,VERY_LONG,,,2021,9,18,23,2,Wool Cloth,Common,15,0,Trade Goods,Cloth,0,1,0,0,0,False,True
1424011888,3860,58,79,58,79,20,LONG,,,2021,9,19,2,2,Mithril Bar,Common,40,0,Trade Goods,Metal & Stone,0,16,0,4,0,False,True
1425089269,2841,3,45,3,45,5,LONG,,,2021,9,19,17,3,Bronze Bar,Common,20,0,Trade Goods,Metal & Stone,0,2,0,0,0,False,True
1425086905,5634,10,92,11,49,5,LONG,,,2021,9,19,17,3,Free Action Potion,Common,30,20,Consumable,Potion,0,3,0,0,0,False,True
1425109667,1529,0,31,0,33,1,VERY_LONG,,,2021,9,19,17,3,Jade,Uncommon,35,0,Gem,Simple,0,28,0,7,0,False,True
1425290216,5069,0,61,0,68,1,VERY_LONG,,,2021,9,19,19,3,Fire Wand,Uncommon,12,7,Weapon,Wand,0,14,0,2,0,True,False
1425282281,4338,0,12,0,12,1,VERY_LONG,,,2021,9,19,19,2,Mageweave Cloth,Common,40,0,Trade Goods,Cloth,0,10,0,2,0,False,True
1425251810,769,20,0,20,0,10,VERY_LONG,,,2021,9,19,18,3,Chunk of Boar Meat,Common,5,0,Trade Goods,Meat,0,0,0,0,0,False,True
1425325580,2840,12,2,14,0,20,VERY_LONG,,,2021,9,19,19,3,Copper Bar,Common,10,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1425325657,785,0,1,0,1,5,LONG,,,2021,9,19,19,3,Mageroyal,Common,10,0,Trade Goods,Herb,0,0,0,0,0,False,True
1425337667,6450,0,51,1,0,20,VERY_LONG,,,2021,9,19,19,3,Silk Bandage,Common,1,0,Consumable,Bandage,0,6,0,1,0,False,True
1425353647,4338,2,75,2,89,20,LONG,,,2021,9,19,19,3,Mageweave Cloth,Common,40,0,Trade Goods,Cloth,0,10,0,2,0,False,True
1425368489,3860,39,14,41,20,20,LONG,,,2021,9,19,19,3,Mithril Bar,Common,40,0,Trade Goods,Metal & Stone,0,16,0,4,0,False,True
1425370672,5075,1,0,2,50,10,VERY_LONG,,,2021,9,19,19,3,Blood Shard,Common,1,0,Quest,Quest,0,1,0,0,0,False,True
1425382479,1710,1,46,1,46,5,VERY_LONG,,,2021,9,19,19,3,Greater Healing Potion,Common,31,21,Consumable,Potion,0,5,0,1,0,False,True
1423054247,2770,1,80,2,0,1,LONG,,,2021,9,18,22,9,Copper Ore,Common,10,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1423070552,1712,0,75,0,79,1,LONG,,,2021,9,18,22,5,Scroll of Spirit II,Common,25,15,Consumable,Scroll,0,2,0,0,0,False,True
1423070556,1712,0,75,0,79,1,LONG,,,2021,9,18,22,5,Scroll of Spirit II,Common,25,15,Consumable,Scroll,0,2,0,0,0,False,True
1423425709,783,0,19,0,19,10,VERY_LONG,,,2021,9,18,22,7,Light Hide,Common,10,0,Trade Goods,Leather,0,2,0,0,0,False,True
1423886894,2674,0,84,0,89,1,LONG,,,2021,9,19,1,2,Crawler Meat,Common,13,0,Trade Goods,Meat,0,0,0,0,0,False,True
1423869721,3575,4,69,4,69,1,VERY_LONG,,,2021,9,19,1,2,Iron Bar,Common,30,0,Trade Goods,Metal & Stone,0,8,0,2,0,False,True
1424116771,2319,1,99,1,99,20,VERY_LONG,,,2021,9,19,3,2,Medium Leather,Common,20,0,Trade Goods,Leather,0,2,0,0,0,False,True
1424132984,4306,0,59,0,59,20,VERY_LONG,,,2021,9,19,3,2,Silk Cloth,Common,30,0,Trade Goods,Cloth,0,6,0,1,0,False,True
1424429891,2319,0,4,0,4,1,VERY_LONG,,,2021,9,19,6,3,Medium Leather,Common,20,0,Trade Goods,Leather,0,2,0,0,0,False,True
1424537530,2772,15,27,15,27,12,VERY_LONG,,,2021,9,19,8,2,Iron Ore,Common,30,0,Trade Goods,Metal & Stone,0,6,0,1,0,False,True
1424558189,3575,26,0,29,0,20,LONG,,,2021,9,19,8,3,Iron Bar,Common,30,0,Trade Goods,Metal & Stone,0,8,0,2,0,False,True
1424568134,4338,2,79,2,79,20,LONG,,,2021,9,19,8,3,Mageweave Cloth,Common,40,0,Trade Goods,Cloth,0,10,0,2,0,False,True
1424627179,2589,0,38,0,40,20,VERY_LONG,,,2021,9,19,9,4,Linen Cloth,Common,5,0,Trade Goods,Cloth,0,0,0,0,0,False,True
1424648402,3858,23,17,24,39,20,VERY_LONG,,,2021,9,19,10,3,Mithril Ore,Common,40,0,Trade Goods,Metal & Stone,0,10,0,2,0,False,True
1424843719,2840,19,19,19,19,20,LONG,,,2021,9,19,14,2,Copper Bar,Common,10,0,Trade Goods,Metal & Stone,0,0,0,0,0,False,True
1425397677,1982,54,89,54,89,1,VERY_LONG,,,2021,9,19,20,2,Nightblade,Epic,44,39,Weapon,Sword,14,75,2,95,0,True,False
1425403167,2318,0,2,0,2,1,VERY_LONG,,,2021,9,19,20,2,Light Leather,Common,10,0,Trade Goods,Leather,0,0,0,0,0,False,True
1425413435,2589,0,24,0,24,20,VERY_LONG,,,2021,9,19,20,2,Linen Cloth,Common,5,0,Trade Goods,Cloth,0,0,0,0,0,False,True
